"Run 1: Time (min)","Run 1: pH","Run 1: Temperature (°C)","Run 1: Volume of NaOH Added (cm³)"
0,3.00447041672,25.472802417,0
0.0166666666667,3.00447041672,25.4583102337,
0.0333333333333,3.00417212177,25.4583102337,
0.05,3.00447041672,25.4568610117,
0.0666666666667,3.00447041672,25.4539625658,
0.0833333333333,3.00447041672,25.4496148918,
0.1,3.00447041672,25.446716439,
0.116666666667,3.00447041672,25.4481656657,
0.133333333333,3.00596189144,25.4742516318,
0.15,3.00626018638,25.4901929527,
0.166666666667,3.00566359649,25.5061342002,
0.183333333333,3.00596189144,25.5104818009,
0.2,3.00626018638,25.5133801985,
0.216666666667,3.00655848133,25.5148293965,
0.233333333333,3.00685677627,25.5191769871,
0.25,3.00745336616,25.5191769871,
0.266666666667,3.00804995605,25.5191769871,
0.283333333333,3.00804995605,25.5191769871,
0.3,3.00864654594,25.5177277908,
0.316666666667,3.00924313583,25.511931,
0.333333333333,3.00924313583,25.5133801985,
0.35,3.00924313583,25.511931,
0.366666666667,3.00954143077,25.511931,
0.383333333333,3.00954143077,25.5104818009,
0.4,3.00983972572,25.5104818009,
0.416666666667,3.01013802066,25.5061342002,
0.433333333333,3.01222608527,25.507583401,
0.45,3.0110329055,25.5032357969,
0.466666666667,3.01133120044,25.5017865943,
0.483333333333,3.01162949538,25.5017865943,
0.5,3.01192779033,25.4974389832,
0.516666666667,3.01282267516,25.4959897783,
0.533333333333,3.01341926505,25.4945405728,
0.55,3.01341926505,25.4945405728,
0.566666666667,3.01341926505,25.4872945363,
0.583333333333,3.01580562461,25.4872945363,
0.6,3.0706918944,25.4858453272,
0.616666666667,3.13780825691,25.4843961175,
0.633333333333,3.19716895087,25.4814976961,
0.65,3.25145863077,25.4843961175,
0.666666666667,3.29262333312,25.4785992723,
0.683333333333,3.33796416468,25.4699039856,
0.7,3.38539306086,25.4684547689,
0.716666666667,3.42715435309,25.4641071149,
0.733333333333,3.46175656666,25.4655563336,0.5
0.75,3.49934172966,25.459759455,
0.766666666667,3.53662859773,25.4583102337,
0.783333333333,3.57212569613,25.4568610117,
0.8,3.60374496024,25.4568610117,1
0.816666666667,3.62880173558,25.4481656657,
0.833333333333,3.66131588454,25.4496148918,
0.85,3.6798101711,25.4438179835,
0.866666666667,3.71113114027,25.446716439,
0.883333333333,3.73738109539,25.4438179835,
0.9,3.76213957578,25.4438179835,
0.916666666667,3.78391510673,25.439470295,
0.933333333333,3.80837529218,25.4380210641,2
0.95,3.82627298885,25.4380210641,
0.966666666667,3.84685534002,25.4365718324,
0.983333333333,3.86773598614,25.4380210641,
1,3.88473879798,25.4365718324,2.5
1.01666666667,3.90323308454,25.4365718324,
1.03333333333,3.92888644976,25.4351226001,
1.05,3.94529267171,25.4322241333,
1.06666666667,3.96259377849,25.4307748988,
1.08333333333,3.9787017055,25.4293256636,3
1.1,3.99570451734,25.4293256636,
1.11666666667,4.01121585445,25.4249779536,
1.13333333333,4.02792037134,25.4249779536,
1.15,4.04522147813,25.4206302371,3.5
1.16666666667,4.05596009613,25.4177317557,
1.18333333333,4.07594585741,25.4177317557,
1.2,4.08877254002,25.4148332712,
1.21666666667,4.10577535186,25.4119347838,
1.23333333333,4.11651396986,25.4119347838,4
1.25,4.13292019181,25.4133840279,
1.26666666667,4.14634346432,25.410485539,
1.28333333333,4.16066162165,25.407587047,
1.3,4.17289171438,25.4046885519,
1.31666666667,4.18661328182,25.4061377999,
1.33333333333,4.19943996444,25.4046885519,
1.35,4.21405641672,25.4046885519,5
1.36666666667,4.22240867517,25.4003408036,
1.38333333333,4.23732342239,25.3959930482,
1.4,4.24746545051,25.3988915526,
1.41666666667,4.26029213312,25.3959930482,
1.43333333333,4.27401370057,25.3916452857,
1.45,4.28236595901,25.3901960299,
1.46666666667,4.29519264163,25.3858482578,
1.48333333333,4.30265001524,25.3843989988,
1.5,4.30951079896,25.382949739,
1.51666666667,4.31726646752,25.382949739,
1.53333333333,4.32203918663,25.3786019547,6
1.55,4.32532043102,25.3771526917,
1.56666666667,4.33247950969,25.3757034278,
1.58333333333,4.33993688331,25.3728048975,
1.6,4.34172665297,25.3742541631,
1.61666666667,4.35007891142,25.3713556311,
1.63333333333,4.35544822042,25.3684570958,
1.65,4.36022093953,25.3684570958,
1.66666666667,4.36141411931,25.3684570958,6.5
1.68333333333,4.36857319798,25.3684570958,
1.7,4.37453909687,25.3641092865,
1.71666666667,4.37841693115,25.3641092865,
1.73333333333,4.38259306037,25.3612107428,
1.75,4.39005043398,25.3597614696,
1.76666666667,4.39810439749,25.3568629207,
1.78333333333,4.39780610254,25.3568629207,
1.8,4.4028771166,25.3554136449,
1.81666666667,4.40735154077,25.3510658125,
1.83333333333,4.41242255482,25.3496165332,7
1.85,4.41749356888,25.3481672531,
1.86666666667,4.42644241721,25.3481672531,
1.88333333333,4.42733730205,25.3452686902,
1.9,4.43151343127,25.3452686902,
1.91666666667,4.43688274027,25.3438194074,
1.93333333333,4.43867250994,25.3423701237,
1.95,4.44523499872,25.3380222674,
1.96666666667,4.45060430772,25.3409208392,
1.98333333333,4.4517974875,25.3380222674,
2,4.45895656617,25.3380222674,
2.01666666667,4.46581734989,25.3322251129,
2.03333333333,4.46730882461,25.3322251129,7.5
2.05,4.47178324878,25.3322251129,
2.06666666667,4.4786440325,25.330775822,
2.08333333333,4.47953891734,25.330775822,
2.1,4.4872945859,25.3278772374,
2.11666666667,4.48818947073,25.3278772374,
2.13333333333,4.49326048479,25.3264279438,
2.15,4.49326048479,25.3264279438,
2.16666666667,4.49355877973,25.3264279438,
2.18333333333,4.50041956345,25.3249786492,
2.2,4.50757864212,25.3235293537,
2.21666666667,4.51115818146,25.3235293537,
2.23333333333,4.51264965618,25.3206307599,8
2.25,4.51831726012,25.3177321624,
2.26666666667,4.52577463374,25.3206307599,
2.28333333333,4.52666951857,25.3162828622,
2.3,4.53263541746,25.3162828622,
2.31666666667,4.54039108602,25.3191814616,
2.33333333333,4.54576039502,25.3119349559,
2.35,4.5469535748,25.3061377343,
2.36666666667,4.55083140908,25.310485652,
2.38333333333,4.55799048774,25.309036347,
2.4,4.56097343719,25.3075870411,
2.41666666667,4.56753592597,25.309036347,
2.43333333333,4.57201035014,25.3017898079,
2.45,4.57201035014,25.3003404972,8.5
2.46666666667,4.57916942881,25.3003404972,
2.48333333333,4.58424044286,25.3003404972,
2.5,4.58692509736,25.2959925592,
2.51666666667,4.59229440636,25.2945432445,
2.53333333333,4.59617224064,25.2959925592,
2.55,4.59915519009,25.2901952947,
2.56666666667,4.60422620414,25.2872966565,
2.58333333333,4.60810403842,25.2887459761,
2.6,4.61168357776,25.2887459761,
2.61666666667,4.61914095137,25.2814993681,
2.63333333333,4.62182560587,25.2786007178,
2.65,4.62331708059,25.2757020634,
2.66666666667,4.62600173509,25.2757020634,
2.68333333333,4.63166933904,25.2757020634,
2.7,4.64002159749,25.272803405,
2.71666666667,4.6447943166,25.2699047425,
2.73333333333,4.64598749638,25.2713540742,
2.75,4.6501636256,25.2699047425,9.5
2.76666666667,4.6555329346,25.2684554096,
2.78333333333,4.65851588405,25.2670060758,
2.8,4.6635868981,25.2684554096,
2.81666666667,4.66537666777,25.2641074049,
2.83333333333,4.66985109194,25.2568607095,
2.85,4.67551869588,25.2583100507,
2.86666666667,4.67879994027,25.2583100507,
2.88333333333,4.67939653016,25.2554113672,
2.9,4.68387095433,25.2554113672,
2.91666666667,4.68953855828,25.2525126795,
2.93333333333,4.6937146875,25.2481646399,
2.95,4.696399342,25.2525126795,
2.96666666667,4.70117206111,25.2525126795,
2.98333333333,4.70266353583,25.2525126795,
3,4.70773454989,25.2481646399,
3.01666666667,4.70922602461,25.2438165906,10
3.03333333333,4.71549021845,25.2438165906,
3.05,4.71906975778,25.2409178857,
3.06666666667,4.72175441228,25.2409178857,
3.08333333333,4.72533395162,25.2380191764,
3.1,4.72861519601,25.2394685316,
3.11666666667,4.73159814545,25.2380191764,
3.13333333333,4.73845892918,25.2380191764,
3.15,4.74889925223,25.2365698201,
3.16666666667,4.75397026629,25.2365698201,
3.18333333333,4.75516344607,25.2380191764,10.5
3.2,4.76291911463,25.2380191764,
3.21666666667,4.77037648824,25.2365698201,
3.23333333333,4.77664068207,25.2351204627,
3.25,4.7835014658,25.2380191764,
3.26666666667,4.79304690402,25.2365698201,
3.28333333333,4.79901280291,25.2365698201,
3.3,4.80736506136,25.2336711042,11
3.31666666667,4.81213778047,25.2351204627,
3.33333333333,4.8243678732,25.2336711042,
3.35,4.83152695186,25.2336711042,
3.36666666667,4.83898432548,25.2322217446,
3.38333333333,4.84972294348,25.2322217446,
3.4,4.85777690698,25.2336711042,11.5
3.41666666667,4.86642746037,25.2307723839,
3.43333333333,4.8732882441,25.2351204627,
3.45,4.88164050254,25.2307723839,
3.46666666667,4.88820299132,25.2336711042,
3.48333333333,4.89923990427,25.2278736592,
3.5,4.90699557283,25.2293230221,12
3.51666666667,4.91385635655,25.2322217446,
3.53333333333,4.92429667961,25.2293230221,
3.55,4.93205234817,25.2264242952,
3.56666666667,4.94487903078,25.2293230221,
3.58333333333,4.94995004484,25.2293230221,
3.6,4.96009207295,25.2293230221,12.5
3.61666666667,4.96874262634,25.22497493,
3.63333333333,4.97500682018,25.22497493,
3.65,4.98514884829,25.2278736592,
3.66666666667,4.99737894101,25.2235255637,
3.68333333333,5.00722267418,25.2235255637,
3.7,5.01497834274,25.2191774581,
3.71666666667,5.02631355063,25.2191774581,13
3.73333333333,5.03317433436,25.2220761963,
3.75,5.04510613214,25.2206268278,
3.76666666667,5.05465157036,25.2206268278,
3.78333333333,5.06419700859,25.2148293423,
3.8,5.07762028109,25.2191774581,
3.81666666667,5.08358617998,25.2133799681,
3.83333333333,5.09641286259,25.2191774581,
3.85,5.10387023621,25.2191774581,
3.86666666667,5.11341567443,25.2148293423,14
3.88333333333,5.12087304804,25.2133799681,
3.9,5.1339980256,25.2133799681,
3.91666666667,5.14235028405,25.2148293423,
3.93333333333,5.15487867172,25.2177280873,
3.95,5.16352922511,25.2119305928,
3.96666666667,5.17725079256,25.2104812163,14.5
3.98333333333,5.18619964089,25.2104812163,
4,5.19723655384,25.2104812163,
4.01666666667,5.20529051734,25.2061330798,
4.03333333333,5.21722231512,25.2090318386,
4.05,5.23094388257,25.2003355484,15
4.06666666667,5.24227909046,25.2061330798,
4.08333333333,5.25510577307,25.201784933,
4.1,5.26554609613,25.201784933,
4.11666666667,5.27449494447,25.201784933,
4.13333333333,5.28791821697,25.1988861626,15.5
4.15,5.30163978442,25.1974367757,
4.16666666667,5.31536135187,25.1959873875,
4.18333333333,5.32818803448,25.1945379982,
4.2,5.33743517776,25.1945379982,
4.21666666667,5.3598072986,25.1916392161,16
4.23333333333,5.37024762166,25.1930886078,
4.25,5.38337259922,25.1916392161,
4.26666666667,5.40365665544,25.1901898232,
4.28333333333,5.41558845322,25.1901898232,
4.3,5.42513389145,25.1901898232,
4.31666666667,5.44004863867,25.1916392161,16.5
4.33333333333,5.45406850107,25.1930886078,
4.35,5.46868495335,25.1901898232,
4.36666666667,5.48240652079,25.1901898232,
4.38333333333,5.49940933263,25.1858416375,
4.4,5.51313090008,25.1930886078,
4.41666666667,5.52864223719,25.1887404292,17
4.43333333333,5.54117062486,25.1887404292,
4.45,5.55936661648,25.187291034,
4.46666666667,5.57487795359,25.1829428411,
4.48333333333,5.58979270082,25.1858416375,
4.5,5.60619892277,25.1829428411,17.5
4.51666666667,5.62409661944,25.187291034,
4.53333333333,5.64199431611,25.1785946374,
4.55,5.65571588356,25.1785946374,
4.56666666667,5.67540334989,25.1785946374,
4.58333333333,5.6941959314,25.1829428411,
4.6,5.71626975729,25.1800440398,18
4.61666666667,5.7350623388,25.1771452337,
4.63333333333,5.75504810008,25.1814934411,
4.65,5.7732440917,25.1742464228,
4.66666666667,5.79889745692,25.1814934411,
4.68333333333,5.82097128282,25.1742464228,
4.7,5.83976386432,25.1727970154,18.5
4.71666666667,5.86303086999,25.1713476069,
4.73333333333,5.88808764533,25.1727970154,
4.75,5.91791713978,25.1727970154,
4.76666666667,5.93909608085,25.1713476069,
4.78333333333,5.97369829441,25.1698981972,19
4.8,5.99875506975,25.1713476069,
4.81666666667,6.03276069342,25.1713476069,
4.83333333333,6.06616972721,25.1684487862,
4.85,6.09391115705,25.1684487862,19.2
4.86666666667,6.12493383128,25.1684487862,
4.88333333333,6.1619224044,25.1684487862,
4.9,6.19562973313,25.1684487862,19.5
4.91666666667,6.23828591019,25.1684487862,
4.93333333333,6.27736254792,25.1655499605,
4.95,6.32031701993,25.166999374,19.7
4.96666666667,6.3602885425,25.1626511299,
4.98333333333,6.41040209318,25.1698981972,
5,6.4634985933,25.1641005458,20
5.01666666667,6.51868315804,25.166999374,
5.03333333333,6.58818588011,25.1612017127,
5.05,6.64337044484,25.1612017127,
5.06666666667,6.71257487197,25.1626511299,
5.08333333333,6.78506054349,25.1612017127,20.5
5.1,6.87007460267,25.1626511299,
5.11666666667,6.94315686408,25.1626511299,
5.13333333333,7.03831295138,25.1612017127,20.7
5.15,7.1403298224,25.1554040316,
5.16666666667,7.25338360637,25.1597522943,
5.18333333333,7.35898001673,25.1583028746,
5.2,7.48426389343,25.1583028746,21
5.21666666667,7.59701938245,25.1583028746,
5.23333333333,7.72618109343,25.1539546081,
5.25,7.87801322019,25.1496063303,
5.26666666667,8.02835387222,25.1496063303,
5.28333333333,8.18555530798,25.1525051834,21.5
5.3,8.35796978591,25.1539546081,
5.31666666667,8.51725928628,25.1481569018,
5.33333333333,8.68967376421,25.1481569018,
5.35,8.84866496964,25.1467074721,
5.36666666667,9.00437493067,25.1481569018,
5.38333333333,9.15829512204,25.145258041,22
5.4,9.30833747913,25.145258041,
5.41666666667,9.44257020416,25.1438086087,
5.43333333333,9.56487113141,25.145258041,
5.45,9.67524026088,25.1409097403,
5.46666666667,9.78173155608,25.1423591751,
5.48333333333,9.87062344954,25.1438086087,22.5
5.5,9.94996990478,25.1380108667,
5.51666666667,10.023947051,25.1394603041,
5.53333333333,10.1021003265,25.1394603041,
5.55,10.1829382564,25.1351119879,
5.56666666667,10.2640744814,25.136561428,
5.58333333333,10.3401396922,25.1351119879,23
5.6,10.4117304789,25.136561428,
5.61666666667,10.4871990999,25.1336625466,
5.63333333333,10.5570001169,25.132213104,
5.65,10.6390312266,25.136561428,
5.66666666667,10.7156930273,25.1293142149,
5.68333333333,10.7863889292,25.1293142149,23.5
5.7,10.8702098086,25.1249658714,
5.71666666667,10.938221056,25.1220669691,
5.73333333333,11.0136896769,25.1220669691,23.7
5.75,11.077524795,25.1220669691,
5.76666666667,11.1300247053,25.1177186058,
5.78333333333,11.1902802841,25.1162691487,
5.8,11.2368142954,25.1133702305,24
5.81666666667,11.2815585371,25.1162691487,
5.83333333333,11.3206351748,25.1162691487,
5.85,11.3606066974,25.1075723781,
5.86666666667,11.3996833351,25.1061229116,
5.88333333333,11.4360753184,25.101774504,24.5
5.9,11.4718707117,25.0988755588,
5.91666666667,11.5064729253,25.0988755588,
5.93333333333,11.5321262905,25.0945271308,
5.95,11.5583762456,25.0988755588,
5.96666666667,11.5861176754,25.0930776521,
5.98333333333,11.6072966165,25.0858302375,
6,11.6290721475,25.082931262,
6.01666666667,11.6523391531,25.0843807505,
6.03333333333,11.6717283245,25.0785827882,
6.05,11.6920123807,25.0785827882,
6.06666666667,11.7096117825,25.0756837987,
6.08333333333,11.7269128893,25.0742343018,
6.1,11.7427225213,25.0713353038,
6.11666666667,11.7612168079,25.0713353038,
6.13333333333,11.776728145,25.0727848035,
6.15,11.7898531225,25.0713353038,
6.16666666667,11.8071542293,25.0698858026,
6.18333333333,11.8190860271,25.0669867961,
6.2,11.8334041844,25.0655372906,
6.21666666667,11.8480206367,25.058289742,
6.23333333333,11.8584609598,25.058289742,
6.25,11.8718842323,25.0553907124,
6.26666666667,11.884114325,25.0539411955,
6.28333333333,11.895151238,25.0524916771,
6.3,11.9082762155,25.0495926359,
6.31666666667,11.9187165386,25.0481431131,
6.33333333333,11.9285602717,25.0437945359,
6.35,11.9387022999,25.0437945359,
6.36666666667,11.9521255724,25.0423450073,
6.38333333333,11.959582946,25.0394459455,
6.4,11.9715147438,25.0350973417,
6.41666666667,11.9771823477,25.0350973417,
6.43333333333,11.9858329011,25.0321982651,
6.45,11.9974664039,25.0321982651,
6.46666666667,12.0049237775,25.0235009992,
6.48333333333,12.0138726259,25.0220514496,
6.5,12.024014654,25.0249505473,
6.51666666667,12.029085668,25.0191523458,
6.53333333333,12.0386311063,25.01335412,
6.55,12.0529492636,25.01335412,
6.56666666667,12.0618981119,25.0119045598,
6.58333333333,12.0681623058,25.0061063033,
6.6,12.0771111541,25.0061063033,
6.61666666667,12.0821821682,25.0032071658,
6.63333333333,12.0902361317,25.0032071658,
6.65,12.0967986204,24.9988584478,
6.66666666667,12.104554289,24.9945097159,
6.68333333333,12.1105201879,24.9945097159,
6.7,12.1185741514,24.9916105533,
6.71666666667,12.1233468705,24.9901609697,
6.73333333333,12.1287161795,24.9858122094,
6.75,12.1379633228,24.9843626195,
6.76666666667,12.1427360419,24.9843626195,
6.78333333333,12.1487019408,24.9829130279,
6.8,12.1534746599,24.9814634348,
6.81666666667,12.1615286234,24.9785642438,
6.83333333333,12.1657047526,24.9814634348,
6.85,12.1713723566,24.9785642438,
6.86666666667,12.1761450757,24.9756650463,
6.88333333333,12.1812160897,24.9756650463,
6.9,12.1877785785,24.9727658424,
6.91666666667,12.1937444774,24.9713162381,
6.93333333333,12.195832542,24.9669674153,
6.95,12.2017984409,24.964068192,
6.96666666667,12.2086592246,24.9626185779,
6.98333333333,12.2140285336,24.964068192,
7,12.217608073,24.9611689622,
7.01666666667,12.2232756769,24.9582697259,
7.03333333333,12.228346691,24.9568201052,
7.05,12.2331194101,24.955370483,
7.06666666667,12.2372955393,24.953920859,
7.08333333333,12.2402784888,24.9524712335,
7.1,12.2465426826,24.9495719773,
7.11666666667,12.2519119916,24.9452230807,
7.13333333333,12.2560881208,24.9437734452,
7.15,12.2581761854,24.942323808,
7.16666666667,12.2650369692,24.942323808,
7.18333333333,12.2683182135,24.9379748864,
7.2,12.2724943428,24.9394245286,
7.21666666667,12.2760738821,24.9350755969,
7.23333333333,12.2805483063,24.9379748864,
7.25,12.2835312557,24.9350755969,
7.26666666667,12.2897954495,24.93072665,
7.28333333333,12.2903920394,24.9278273436,
7.3,12.2948664636,24.9263776879,
7.31666666667,12.3002357726,24.9234783713,
7.33333333333,12.3047101968,24.9220287104,
7.35,12.3091846209,24.9234783713,
7.36666666667,12.3121675704,24.9234783713,
7.38333333333,12.314255635,24.9176797175,
7.4,12.3187300592,24.9191293835,
7.41666666667,12.3220113036,24.9147803804,
7.43333333333,12.3270823176,24.9118810363,
7.45,12.330363562,24.9075320072,
7.46666666667,12.3330482165,24.9031829624,
7.48333333333,12.3339431013,24.9031829624,
7.5,12.34110218,24.9002835905,
7.51666666667,12.3428919497,24.8988339019,
7.53333333333,12.3470680789,24.89303513,
7.55,12.3515425031,24.89303513,
7.56666666667,12.351840798,24.8886860325,
7.58333333333,12.3566135171,24.8872363298,
7.6,12.3587015817,24.8915854326,
7.61666666667,12.362579416,24.8872363298,
7.63333333333,12.3661589553,24.8814375011,
7.65,12.3670538402,24.8799877894,
7.66666666667,12.3709316745,24.8770883608,
7.68333333333,12.3745112138,24.8770883608,
7.7,12.378687343,24.8756386437,
7.71666666667,12.3804771127,24.8712894818,
7.73333333333,12.3852498318,24.8698397576,
7.75,12.3852498318,24.8727392043,
7.76666666667,12.3882327812,24.8683900315,
7.78333333333,12.3900225509,24.8683900315,
7.8,12.39479527,24.8669403036,
7.81666666667,12.3956901549,24.8640408424,
7.83333333333,12.4010594639,24.8640408424,
7.85,12.4043407082,24.8640408424,
7.86666666667,12.4064287729,24.8640408424,
7.88333333333,12.4091134274,24.8640408424,
7.9,12.4097100172,24.862591109,
7.91666666667,12.4138861465,24.8611413738,
7.93333333333,12.4180622757,24.8611413738,
7.95,12.4189571605,24.8567921573,
7.96666666667,12.4225366999,24.8538926704,
7.98333333333,12.4234315847,24.8553424148,
8,12.4261162392,24.8495434263,
8.01666666667,12.4279060089,24.8480936745,
8.03333333333,12.4317838431,24.8480936745,
8.05,12.432678728,24.8480936745,
8.06666666667,12.4359599724,24.8408448878,
8.08333333333,12.4386446269,24.8393951249,
8.1,12.4422241662,24.8364955934,
8.11666666667,12.4425224611,24.8364955934,
8.13333333333,12.4455054106,24.8306965079,
8.15,12.4469968853,24.8321462821,
8.16666666667,12.4490849499,24.8292467318,
8.18333333333,12.4523661943,24.8263471739,
8.2,12.4565423235,24.8219978228,
8.21666666667,12.4571389134,24.8219978228,
8.23333333333,12.4613150426,24.8176484546,
8.25,12.4616133376,24.8190982459,
8.26666666667,12.4637014022,24.8176484546,
8.28333333333,12.4660877618,24.8118492701,
8.3,12.4666843516,24.8132990691,
8.31666666667,12.470263891,24.8132990691,
8.33333333333,12.4711587758,24.8132990691,
8.35,12.4750366101,24.8089496663,
8.36666666667,12.4765280848,24.8074998615,
8.38333333333,12.4804059191,24.8031504355,
8.4,12.4804059191,24.8002508085,
8.41666666667,12.4836871635,24.798800992,
8.43333333333,12.4851786382,24.794451531,
8.45,12.4854769332,24.7973511736,
8.46666666667,12.4875649978,24.7915518805,
8.48333333333,12.4905479472,24.7930017067,
8.5,12.4947240764,24.7886522221,
8.51666666667,12.4950223714,24.78720239,
8.53333333333,12.4980053208,24.78720239,
8.55,12.4997950905,24.78720239,
8.56666666667,12.5000933854,24.7828528817,
8.58333333333,12.5039712197,24.7785033555,
8.6,12.5042695147,24.7770535095,
8.61666666667,12.5042695147,24.7770535095,
8.63333333333,12.5081473489,24.7756036615,
8.65,12.5090422338,24.7741538115,
8.66666666667,12.5099371186,24.7712541054,
8.68333333333,12.5138149529,24.7727039595,
8.7,12.5153064276,24.7698042494,
8.71666666667,12.518289377,24.7712541054,
8.73333333333,12.518289377,24.7698042494,
8.75,12.518289377,24.7712541054,
8.76666666667,12.5218689164,24.7669045313,
8.78333333333,12.5230620962,24.7683543914,
8.8,12.5242552759,24.7669045313,
8.81666666667,12.5266416355,24.7625549391,
8.83333333333,12.5284314052,24.7640048052,
8.85,12.5323092394,24.7582053286,
8.86666666667,12.5329058293,24.7553055782,
8.88333333333,12.5343973041,24.7524058196,
8.9,12.5373802535,24.7524058196,
8.91666666667,12.5373802535,24.7495060528,
8.93333333333,12.5373802535,24.7538556999,
8.95,12.5382751383,24.7451563873,
8.96666666667,12.5418546777,24.7466062778,
8.98333333333,12.5421529726,24.7466062778,
9,12.5427495625,24.7408067032,
9.01666666667,12.545434217,24.7437064946,
9.03333333333,12.5469256917,24.7437064946,
9.05,12.5472239867,24.7350070955,
9.06666666667,12.5490137563,24.7335571884,
9.08333333333,12.5516984108,24.7350070955,
9.1,12.5522950007,24.7321072793,
9.11666666667,12.5552779502,24.7292074547,
9.13333333333,12.5564711299,24.7277575392,
9.15,12.5567694249,24.7219578565,
9.16666666667,12.5588574895,24.7205079306,
9.18333333333,12.5612438491,24.7205079306,
9.2,12.5612438491,24.7190580026,
9.21666666667,12.5612438491,24.7176080724,
9.23333333333,12.5627353238,24.7205079306,
9.25,12.5645250934,24.7132582694,
9.26666666667,12.5660165682,24.7147082058,
9.28333333333,12.5675080429,24.71035839,
9.3,12.5707892873,24.7060085551,
9.31666666667,12.5707892873,24.7147082058,
9.33333333333,12.5716841721,24.7060085551,
9.35,12.5737722367,24.7045586059,
9.36666666667,12.5752637114,24.7002087453,
9.38333333333,12.5758603013,24.7031086545,
9.4,12.5764568912,24.7031086545,
9.41666666667,12.5782466609,24.7002087453,
9.43333333333,12.5800364306,24.6987587875,
9.45,12.5803347255,24.6973088276,
9.46666666667,12.5803347255,24.6973088276,
9.48333333333,12.5809313154,24.6958588655,
9.5,12.5827210851,24.6944089012,
9.51666666667,12.5848091497,24.6915089663,
9.53333333333,12.5851074446,24.6929589348,
9.55,12.5854057396,24.6915089663,
9.56666666667,12.5874938042,24.6886090226,
9.58333333333,12.5898801637,24.6857090703,
9.6,12.5904767536,24.6842590909,
9.61666666667,12.5922665233,24.6842590909,
9.63333333333,12.5946528828,24.6828091093,
9.65,12.5946528828,24.6828091093,
9.66666666667,12.5949511778,24.6799091396,
9.68333333333,12.5946528828,24.6784591515,
9.7,12.5961443576,24.6770091612,
9.71666666667,12.5982324222,24.6770091612,
9.73333333333,12.599425602,24.674109174,
9.75,12.5997238969,24.6755591687,
9.76666666667,12.6006187817,24.6697591767,
9.78333333333,12.6030051413,24.6697591767,
9.8,12.6041983211,24.6683091732,
9.81666666667,12.6053915008,24.6683091732,
9.83333333333,12.6083744503,24.6683091732,
9.85,12.6086727452,24.6610591225,
9.86666666667,12.6086727452,24.6610591225,
9.88333333333,12.6092693351,24.6581590866,
9.9,12.6104625149,24.6581590866,
9.91666666667,12.6134454643,24.6567090654,
9.93333333333,12.6134454643,24.6567090654,
9.95,12.6137437593,24.648008891,
9.96666666667,12.6143403492,24.6538090162,
9.98333333333,12.6164284138,24.6465588541,
10,12.6182181835,24.6465588541,
10.0166666667,12.6182181835,24.6451088149,
10.0333333333,12.6185164784,24.648008891,
10.05,12.6188147733,24.6436587735,
10.0666666667,12.6188147733,24.6378585852,
10.0833333333,12.6214994278,24.6364085325,
10.1,12.6229909026,24.6378585852,
10.1166666667,12.6229909026,24.6364085325,
10.1333333333,12.6232891975,24.6335084202,
10.15,12.6232891975,24.6364085325,
10.1666666667,12.6265704419,24.6320583607,
10.1833333333,12.6277636217,24.6335084202,
10.2,12.6289568015,24.6277081683,
